"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","1","S1011EC-40-ND","PRPC040SAAN-RC","CONN HEADER VERT 40POS 2.54MM","","1","0","0.66000","0.66"
"2","1","1212-1019-ND","110-87-628-41-001151","CONN IC DIP SOCKET 28POS GOLD","","1","0","1.55000","1.55"
